global_step,date,day_step,real_price,sim_price,best_bid,best_ask,spread_bps,imbalance,daily_sentiment,intraday_sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,total_volume,trade_count,fills_this_step
2595,2024-02-21,45,51849.39,55319.45967137442,55313.93307601033,55324.9862667385,1.9980655620699894,-0.014328171434975393,0.56,0.383442487661407,0.08626237647195888,0.27429102794301996,extreme_greed,18.623941677683145,202,7
2596,2024-02-21,46,51849.39,55314.82832274008,55311.465470737116,55318.19117474304,1.215895305086162,-0.015976309981516983,0.56,0.37694052423683966,0.10821204116786556,0.27772562778454823,extreme_greed,19.034312093173728,206,4
2597,2024-02-21,47,51849.39,55313.33372178997,55311.09090743522,55315.57653614472,0.8109488992408316,-0.01712514899572588,0.56,0.36913461088123894,0.10930913163878783,0.28210645734321305,extreme_greed,19.75825258531402,212,6
2598,2024-02-21,48,51849.39,55312.174535415856,55311.09090743522,55313.258163396495,0.391822592310182,-0.016522598547636286,0.56,0.39549353394813086,0.08271986265528015,0.283362241431662,extreme_greed,19.78917938007014,213,1
2599,2024-02-21,49,51849.39,55311.64266128742,55310.027159178346,55313.258163396495,0.5841454100241829,-0.01695842604509837,0.56,0.4012059362734227,0.0992027118975851,0.28038117879419694,extreme_greed,20.197036298720267,217,4
2600,2024-02-22,0,51288.42,54680.54079227164,54653.45110283221,54707.63048171108,9.90834730122648,0.0063870910442924474,0.48,0.4479701663678502,0.042564598946075484,0.15795542625390968,greed,0.20192037649154534,2,2
2601,2024-02-22,1,51288.42,54668.340684755094,54653.45110283221,54683.23026667798,5.447241213610746,-0.004413807411604864,0.48,0.41768413982168584,0.046541830120032775,0.1646418046880899,greed,0.7071598307171093,8,6
2602,2024-02-22,2,51288.42,54665.18254512525,54653.45110283221,54676.91398741829,4.292107607380736,0.005632298515452534,0.48,0.4301047068475703,0.0580330677342541,0.17746418962720545,greed,0.8767351198802302,9,1
2603,2024-02-22,3,51288.42,54663.29382541186,54653.45110283221,54673.13654799152,3.6012182548279825,0.014720320158289077,0.48,0.3797947087328113,0.04456661673186621,0.15074427990127698,greed,1.0825707376312117,11,2
2604,2024-02-22,4,51288.42,54663.29382541186,54653.45110283221,54673.13654799152,3.6012182548279825,0.016023021549743163,0.48,0.3455796143450735,0.05322261173651434,0.15131914924864365,greed,1.4034228620917732,14,3
2605,2024-02-22,5,51288.42,54662.70055628582,54650.69985653274,54674.7012560389,4.390818467054305,0.0020775275381022585,0.48,0.32846034882667624,0.04497486532582365,0.16296681226473125,greed,2.2171422388134414,23,9
2606,2024-02-22,6,51288.42,54662.70055628582,54650.69985653274,54674.7012560389,4.390818467054305,0.0041816871027347945,0.48,0.30404083691806766,0.041312559906714806,0.1620433064778001,greed,2.6526921709360547,29,6
2607,2024-02-22,7,51288.42,54660.40183381792,54646.10241159695,54674.7012560389,5.232095535795198,-0.008570710991917613,0.48,0.3346906951233185,0.05830352674373196,0.16240491411190114,greed,3.1736386670243477,34,5
2608,2024-02-22,8,51288.42,54658.18684268482,54646.10241159695,54670.27127377269,4.421819231820484,-0.008482374221062731,0.48,0.3594577629615768,0.045341218804787205,0.1632043261961381,greed,3.479226854037199,37,3
2609,2024-02-22,9,51288.42,54650.228010591716,54630.184747410734,54670.27127377269,7.335106882662423,-0.007379522971979158,0.48,0.3346009493715195,0.05219387138748077,0.15331759031891865,greed,4.119172290421411,44,7
2610,2024-02-22,10,51288.42,54644.29751285829,54630.184747410734,54658.41027830584,5.1653204780360635,-0.012956172016775493,0.48,0.30198949327899566,0.05058206535320877,0.17628610086674953,greed,4.389300652696702,47,3
2611,2024-02-22,11,51288.42,54638.7343428146,54625.94346851545,54651.52521711374,4.681980449581148,-0.018223270705824884,0.48,0.30523077258035375,0.04558884844471789,0.15692899044648095,greed,4.9446892609822175,52,5
2612,2024-02-22,12,51288.42,54626.58244796876,54625.65091558409,54627.513980353426,0.3410546085525071,-0.0201765376299859,0.48,0.2971643998180931,0.04374346229853894,0.17319912120343126,greed,5.691149962005022,59,7
2613,2024-02-22,13,51288.42,54633.118103035624,54625.426177175286,54640.810028895954,2.815847283630138,-0.015536412848515504,0.48,0.29320358383328055,0.04702287381113624,0.160832989218794,greed,6.755114044141058,67,8
2614,2024-02-22,14,51288.42,54624.708026714914,54623.44593603649,54625.97011739334,0.46209516682735197,-0.01121416475957783,0.48,0.2913974043020438,0.05794077032501369,0.17705225028121926,greed,7.510246109965916,75,8
2615,2024-02-22,15,51288.42,54624.708026714914,54623.44593603649,54625.97011739334,0.46209516682735197,-0.009665443625168165,0.48,0.3092751959263873,0.059049025262927705,0.15074627646043814,greed,7.581583346871909,77,2
2616,2024-02-22,16,51288.42,54624.708026714914,54623.44593603649,54625.97011739334,0.46209516682735197,-0.0068366961899299465,0.48,0.3188854607300828,0.04546162900642637,0.15907866855245664,greed,7.703110696952074,78,1
2617,2024-02-22,17,51288.42,54624.708026714914,54623.44593603649,54625.97011739334,0.46209516682735197,-0.0033736551557982733,0.48,0.305850697333381,0.04876665551228708,0.17180204509060026,greed,7.876412185074554,81,3
2618,2024-02-22,18,51288.42,54625.097539277485,54622.58059925742,54627.61447929756,0.9215324579557213,-0.004480518319297159,0.48,0.30545626620612765,0.05865363804721005,0.15793478620042434,greed,8.419842259143877,89,8
2619,2024-02-22,19,51288.42,54624.452002840524,54621.28952638349,54627.61447929756,1.157897733005183,-0.00370324628139438,0.48,0.31294484074505674,0.04179934557721922,0.16690151221998495,greed,9.35911841594578,95,6
2620,2024-02-22,20,51288.42,54621.74265375784,54620.19313894637,54623.29216856932,0.5673619098157752,-0.00427063739265497,0.48,0.2842975214038995,0.05633490558945363,0.17284048968608676,greed,10.106749684831714,103,8
2621,2024-02-22,21,51288.42,54621.74265375784,54620.19313894637,54623.29216856932,0.5673619098157752,-0.006382196485850311,0.48,0.26031212436991463,0.0449062099597196,0.17897374590320902,greed,10.583231574045886,106,3
2622,2024-02-22,22,51288.42,54621.1655513574,54618.27990572887,54624.05119698593,1.0566034610942956,-0.008691676129682245,0.48,0.24352580699626555,0.05175338102946521,0.15953817989120467,greed,11.562583499339047,114,8
2623,2024-02-22,23,51288.42,54620.85756702867,54617.663937071404,54624.05119698593,1.1693811117276944,-0.008239567639241357,0.48,0.20416498226349084,0.05461413768725772,0.15127004837707475,greed,12.380767322421228,120,6
2624,2024-02-22,24,51288.42,54618.86592791253,54617.629158026204,54620.10269779886,0.45287278134246167,-0.00309681600127047,0.48,0.20727737603272667,0.05328688582929429,0.15642157368682302,greed,13.22338362969229,126,6
2625,2024-02-22,25,51288.42,54618.45103387177,54616.79936994468,54620.10269779886,0.604800720571236,-0.003710212997312794,0.48,0.20505807843439475,0.04395341873748538,0.16645450757247374,greed,14.28286504002323,135,9
2626,2024-02-22,26,51288.42,54618.23128920202,54612.2244936898,54624.23808471424,2.199556950284777,-0.0052271827907228625,0.48,0.21730076030541395,0.042163207044703645,0.16526628754228004,greed,15.583732011248424,145,10
2627,2024-02-22,27,51288.42,54617.6067361407,54610.97538756715,54624.23808471424,2.4282823689367325,-0.008292018455709722,0.48,0.2045597404948116,0.059031606188797395,0.1783450635906221,greed,16.31877858069274,149,4
2628,2024-02-22,28,51288.42,54615.159474046646,54602.45630672013,54627.86264137316,4.651883267887239,0.00023399486866858607,0.48,0.21798456682957845,0.047123570686568424,0.17841262640926667,greed,17.70837381498786,160,11
2629,2024-02-22,29,51288.42,54614.4459721634,54600.89454095634,54627.99740337046,4.962581224010269,0.005113079612246406,0.48,0.24724495110203457,0.05158145055371989,0.15695703365306743,greed,18.765839797269848,169,9
2630,2024-02-22,30,51288.42,54624.36315558954,54620.310707665274,54628.415603513815,1.4837510920640207,0.005684730426319056,0.48,0.23508491781964333,0.05673848659818584,0.15082895498567792,greed,19.599175616892992,176,7
2631,2024-02-22,31,51288.42,54625.242017395096,54622.068431276384,54628.415603513815,1.1619485796345617,0.003127027024811695,0.48,0.1984748527679442,0.04280570025575934,0.17659692337893457,greed,20.292774154206413,179,3
2632,2024-02-22,32,51288.42,54613.62757740196,54598.839551290104,54628.415603513815,5.415507728687952,0.00012042839836908585,0.48,0.18761374775011666,0.04625312628710439,0.1553469929673475,greed,20.532089325099555,183,4
2633,2024-02-22,33,51288.42,54608.51826444623,54598.839551290104,54618.19697760236,3.544763148217532,0.0014247736925060627,0.48,0.20313991570738213,0.04807045533014459,0.16195631143096148,greed,20.899838929570066,187,4
2634,2024-02-22,34,51288.42,54606.10952902052,54598.839551290104,54613.379506750935,2.6626975600785032,0.003329707843564938,0.48,0.1988562912339968,0.04726257420979272,0.17854810687499365,greed,21.14983994134641,191,4
2635,2024-02-22,35,51288.42,54606.06122516052,54598.74294357011,54613.379506750935,2.6803916730910666,0.0021160115049810723,0.48,0.18047186167289742,0.04289797318614692,0.15531933760567934,greed,21.25032795823851,193,2
2636,2024-02-22,36,51288.42,54606.06122516052,54598.74294357011,54613.379506750935,2.6803916730910666,0.0036517060016333994,0.48,0.3612477258909733,0.05307271045435458,0.15056616763771816,greed,21.42196531161678,195,2
2637,2024-02-22,37,51288.42,54608.08450692281,54598.74294357011,54617.426070275505,3.4213114915291656,0.004122592042900259,0.48,0.36939099192117675,0.05564068539769838,0.17903908336560764,greed,21.8990582126321,201,6
2638,2024-02-22,38,51288.42,54608.08450692281,54598.74294357011,54617.426070275505,3.4213114915291656,0.0034183239275684518,0.48,0.35335874195656497,0.04034936260558005,0.15577119276787407,greed,21.956681043505142,203,2
2639,2024-02-22,39,51288.42,54608.08450692281,54598.74294357011,54617.426070275505,3.4213114915291656,0.003882479350834376,0.48,0.3408202473007474,0.058741767962129925,0.1526234725310666,greed,22.144003014154865,207,4
2640,2024-02-22,40,51288.42,54608.08450692281,54598.74294357011,54617.426070275505,3.4213114915291656,0.005131520573200546,0.48,0.298586081769943,0.04437960459783115,0.1673328920249312,greed,22.285891809582154,209,2
2641,2024-02-22,41,51288.42,54608.84157015025,54599.48616269815,54618.19697760236,3.426334338217877,0.003243395723945644,0.48,0.3002914277325178,0.04868437192336835,0.1540568355286549,greed,22.71712411649338,213,4
2642,2024-02-22,42,51288.42,54608.46996058624,54598.74294357011,54618.19697760236,3.5624572609871996,0.0006363782600576076,0.48,0.2776880253275095,0.05416022661742579,0.1760538773684241,greed,23.050613263123537,217,4
2643,2024-02-22,43,51288.42,54608.46996058624,54598.74294357011,54618.19697760236,3.5624572609871996,0.0021511790009731734,0.48,0.26173567451502977,0.0462682672970734,0.161417615846933,greed,23.223246846878453,218,1
2644,2024-02-22,44,51288.42,54608.98043948606,54598.74294357011,54619.21793540201,3.7493818172614257,0.0033534258842235314,0.48,0.23283560333321063,0.04872499823419633,0.17942530104671695,greed,23.659453301026723,224,6
2645,2024-02-22,45,51288.42,54612.21697058114,54605.21600576026,54619.21793540201,2.563882299320473,0.0054914698596690995,0.48,0.2120439071576127,0.052277916844158265,0.15934953301828955,greed,24.10014552703799,227,3
2646,2024-02-22,46,51288.42,54623.48716366696,54622.61749421593,54624.356833118,0.3184232630298931,0.005365898022800252,0.48,0.21433693945970592,0.04253443341905354,0.17199072644590974,greed,24.65972227031953,234,7
2647,2024-02-22,47,51288.42,54623.48716366696,54622.61749421593,54624.356833118,0.3184232630298931,0.005686838985567246,0.48,0.22139525485209352,0.04897226505659344,0.17649399186982373,greed,24.900351699233386,236,2
2648,2024-02-22,48,51288.42,54623.175147430884,54621.99346174377,54624.356833118,0.4326682525964846,0.004781670266069907,0.48,0.22186844725979857,0.04106697989099722,0.17542722089370788,greed,25.092026728211412,239,3
2649,2024-02-22,49,51288.42,54624.203260257826,54621.99346174377,54626.41305877188,0.8090913485835448,0.005046675902996126,0.48,0.23233608052235535,0.04977412336783204,0.17669891115411743,greed,25.512474107072688,245,6
2650,2024-02-23,0,50744.15,54052.4324859113,54021.59673106142,54083.26824076117,11.409571570312782,0.012404686522058072,0.52,0.4844555103009011,0.08298472800987118,0.2911381967733685,extreme_greed,0.3213652921732786,4,4
2651,2024-02-23,1,50744.15,54057.65579868335,54032.04335660553,54083.26824076117,9.475972163204789,0.02082644848181871,0.52,0.47824235502804047,0.08263598992795829,0.28415400867370677,extreme_greed,0.48716799955929,5,1
2652,2024-02-23,2,50744.15,54060.3226527104,54037.377064659624,54083.26824076117,8.488883130860684,0.027912282375627876,0.52,0.49235832640252536,0.08799491600038536,0.288126755602701,extreme_greed,0.6755675363923425,6,1
2653,2024-02-23,3,50744.15,54066.755369511935,54050.2424982627,54083.26824076117,6.108327062122347,0.016290041378499175,0.52,0.49972932999314107,0.09338786755429695,0.2847394499299392,extreme_greed,1.1110726341015527,9,3
2654,2024-02-23,4,50744.15,54073.052535357674,54055.72834383633,54090.37672687902,6.407698736821201,0.01277208459463578,0.52,0.4791417641521384,0.10052686132664077,0.2684964047652829,extreme_greed,1.407437249758642,13,4
2655,2024-02-23,5,50744.15,54076.81562768708,54059.15191466533,54094.47934070883,6.532822917444804,0.032133915961446255,0.52,0.4421754705316061,0.08989907941834081,0.2904084123594388,extreme_greed,1.9434112748444234,18,5
2656,2024-02-23,6,50744.15,54089.9002955004,54083.563124510445,54096.23746649036,2.3431993608187764,0.03273407604247911,0.52,0.440812566862664,0.0899683721117599,0.2950362905061992,extreme_greed,2.670367437189923,25,7
2657,2024-02-23,7,50744.15,54088.3574640537,54080.47746161703,54096.23746649036,2.9137517965494086,0.014475687912040463,0.52,0.4286051169134059,0.08351321694515834,0.26496733882423384,extreme_greed,3.2605207375097125,31,6
2658,2024-02-23,8,50744.15,54088.3574640537,54080.47746161703,54096.23746649036,2.9137517965494086,0.022434069723944912,0.52,0.414067970919773,0.10116069009066261,0.2708737278039083,extreme_greed,3.717628711300876,35,4
2659,2024-02-23,9,50744.15,54086.653103160425,54068.28430998796,54105.021896332895,6.792357122720091,0.025838501243380232,0.52,0.40668880275082203,0.09179692093918633,0.2913181592428232,extreme_greed,4.319479305167971,42,7
2660,2024-02-23,10,50744.15,54086.653103160425,54068.28430998796,54105.021896332895,6.792357122720091,0.025310032609963656,0.52,0.37367958644622745,0.09292283475085206,0.2824057922142348,extreme_greed,4.599237074148628,44,2
2661,2024-02-23,11,50744.15,54085.190756794706,54065.35961725652,54105.021896332895,7.333297437134296,0.012216737439789764,0.52,0.34312609263738,0.086916519472111,0.27349042814414504,extreme_greed,5.148438451196093,50,6
2662,2024-02-23,12,50744.15,54085.66308991202,54065.35961725652,54105.96656256751,7.507894512355986,0.012896257928399518,0.52,0.31245888011283246,0.0895777011574369,0.2696225942434254,extreme_greed,5.459418115695759,53,3
2663,2024-02-23,13,50744.15,54085.33352017893,54064.70047779035,54105.96656256751,7.629810540368775,0.0185752474817579,0.52,0.31102569094783583,0.1079423098337918,0.2841668140640107,extreme_greed,6.026405747764231,58,5
2664,2024-02-23,14,50744.15,54092.17459851314,54077.7053143575,54106.64388266877,5.349862253839939,0.017389569404541425,0.52,0.321877517778271,0.09204890624998306,0.29149787545780914,extreme_greed,6.642861058134158,64,6
2665,2024-02-23,15,50744.15,54092.17459851314,54077.7053143575,54106.64388266877,5.349862253839939,0.018525347184003768,0.52,0.2895588457301821,0.10468344094598504,0.27701471213361833,extreme_greed,6.937108814001695,67,3
2666,2024-02-23,16,50744.15,54095.10374634823,54077.7053143575,54112.50217833895,6.4325348454108235,0.023792251216542732,0.52,0.2772847772736515,0.10350668049927278,0.27875431806925577,extreme_greed,7.269520102274163,72,5
2667,2024-02-23,17,50744.15,54100.49505575167,54088.48793316439,54112.50217833895,4.438821705756313,0.025365923637661405,0.52,0.24775732097222558,0.092534347487045,0.26315257570059686,extreme_greed,7.426197773725898,74,2
2668,2024-02-23,18,50744.15,54107.608162115386,54102.1551547657,54113.061169465065,2.015615746068271,0.028923954115103453,0.52,0.25048991673448695,0.10026799604522375,0.26248401939902555,extreme_greed,7.961795382890238,80,6
