step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,mm_2_position,mm_2_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,noise_10_position,noise_10_cash,noise_11_position,noise_11_cash,noise_12_position,noise_12_cash,noise_13_position,noise_13_cash,noise_14_position,noise_14_cash,data_source,replay_interval_ms
1269,2026-01-08T18:41:59.445061,45766.335611274684,45765.76045028452,45766.91077226485,0.25134675192211575,-0.026925075639686286,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,6,20.72438991651284,182,0.690910672310352,68023.03445534897,1.101425725484805,50251.129498545706,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8606087177513906,136222.13128318326,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.7330831125298047,69555.22291143051,-1.5295909200694786,167345.7046254274,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1270,2026-01-08T18:41:59.445749,45763.175763894484,45762.693199993395,45763.658327795565,0.21089615964362862,-0.026499514484451373,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,21.225899294031215,184,0.6894012947919785,68092.1122652839,1.1029351030031784,50182.05168861078,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8606087177513906,136222.13128318326,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.7330831125298047,69555.22291143051,-1.5295909200694786,167345.7046254274,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1271,2026-01-08T18:41:59.446441,45763.1609518848,45762.663575974024,45763.658327795565,0.2173695612038608,-0.026291427351995564,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,22.225899294031215,186,1.1894012947919785,45210.765665287196,0.6029351030031784,73063.39828860748,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8606087177513906,136222.13128318326,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.7330831125298047,69555.22291143051,-1.5295909200694786,167345.7046254274,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1272,2026-01-08T18:41:59.447325,45763.1609518848,45762.663575974024,45763.658327795565,0.2173695612038608,-0.02825507744505867,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,23.133342954394497,191,1.4844663336151926,31707.859455007965,0.6029351030031784,73063.39828860748,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8606087177513906,136222.13128318326,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.6592674602154281,72933.22377493439,-1.5295909200694786,167345.7046254274,0.8056938209206993,65066.348715930384,5.09205919463375,-116769.49551862424,-0.005510677536807604,100670.05733394943,0.6122906361216119,72208.39791218915,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1273,2026-01-08T18:41:59.447842,45967.202547444154,45963.799078367,45970.606016521306,1.4808249745624875,-0.014360693834035433,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,1,0.18404599170421468,1,1.4844663336151926,31707.859455007965,0.6029351030031784,73063.39828860748,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0446547094556053,144681.5842670546,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.6592674602154281,72933.22377493439,-1.5295909200694786,167345.7046254274,0.8056938209206993,65066.348715930384,5.09205919463375,-116769.49551862424,-0.005510677536807604,100670.05733394943,0.6122906361216119,72208.39791218915,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1274,2026-01-08T18:41:59.448313,45969.81206592194,45963.799078367,45975.825053476874,2.6160592287446156,0.030326576715738553,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,9,1.363577901854548,10,0.48446633361519265,77675.06200245212,0.4951710903301846,78017.9376823217,0.6690966032888768,69172.33079360124,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.7148941093535134,70376.0330033882,-1.403593312817994,161553.2234650708,0.9500212233172012,58431.53056297286,5.287849153060471,-125770.07855945014,0.011127288127414398,99905.19996948307,0.6122906361216119,72208.39791218915,-0.06315748572461738,105974.17180287461,-2.722406846003981,219532.4988730089,-0.06540697245717478,107314.86973525376,sample,500
1275,2026-01-08T18:41:59.448698,45969.81206592194,45963.799078367,45975.825053476874,2.6160592287446156,0.036321543553312456,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,1,1.550500593508792,11,0.48446633361519265,77675.06200245212,0.30824839867594045,86611.86265234223,0.6690966032888768,69172.33079360124,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.273330640518711,-81543.93910717423,-0.7785602518725372,132970.5492023727,-1.9550960511736517,184366.9669629309,0.7148941093535134,70376.0330033882,-1.403593312817994,161553.2234650708,0.9500212233172012,58431.53056297286,5.287849153060471,-125770.07855945014,0.011127288127414398,99905.19996948307,0.6122906361216119,72208.39791218915,-0.06315748572461738,105974.17180287461,-2.722406846003981,219532.4988730089,-0.06540697245717478,107314.86973525376,sample,500
1276,2026-01-08T18:41:59.449168,45962.72307505812,45949.62109663936,45975.825053476874,5.701132370838774,0.010493878551511963,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,7,2.3216648738442003,18,0.48446633361519265,77675.06200245212,0.4400595662461198,80559.86406725159,0.6690966032888768,69172.33079360124,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9463930956548248,185329.4373616117,0.42108144641394185,85455.16969965091,4.081865588243717,-72744.68761737911,-0.8780082314025113,137540.14618060135,-1.9550960511736517,184366.9669629309,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,0.9500212233172012,58431.53056297286,5.287849153060471,-125770.07855945014,0.11091564359848995,95317.34799597075,0.6122906361216119,72208.39791218915,-0.23958081445990229,114083.25823759993,-2.722406846003981,219532.4988730089,-0.06540697245717478,107314.86973525376,sample,500
1277,2026-01-08T18:41:59.449598,45953.92242805794,45938.32180903131,45969.52304708457,6.789678966383735,0.006847176258884779,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,2.7068935120172024,23,0.34478853980767366,84096.97388514872,0.6029351030031784,73076.50026702622,0.6979327386215458,67847.6471289603,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9463930956548248,185329.4373616117,0.42108144641394185,85455.16969965091,3.974786916623079,-67824.78905666593,-0.8780082314025113,137540.14618060135,-1.9550960511736517,184366.9669629309,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,0.9500212233172012,58431.53056297286,5.287849153060471,-125770.07855945014,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.722406846003981,219532.4988730089,-0.06540697245717478,107314.86973525376,sample,500
1278,2026-01-08T18:41:59.450006,45950.43212602174,45938.32180903131,45962.54244301217,5.271035082855206,0.008037208633902055,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,1,2.7565406160585564,24,0.34478853980767366,84096.97388514872,0.5532879989618245,75358.40739369958,0.6979327386215458,67847.6471289603,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9463930956548248,185329.4373616117,0.4707285504552958,83173.26257297755,3.974786916623079,-67824.78905666593,-0.8780082314025113,137540.14618060135,-1.9550960511736517,184366.9669629309,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,0.9500212233172012,58431.53056297286,5.287849153060471,-125770.07855945014,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.722406846003981,219532.4988730089,-0.06540697245717478,107314.86973525376,sample,500
1279,2026-01-08T18:41:59.450452,46168.40422415136,46141.93649640613,46194.87195189659,11.465732112691336,-0.015241237772143815,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,0.32104440163153664,5,0.4067983915009689,81235.71924616513,0.5532879989618245,75358.40739369958,0.6979327386215458,67847.6471289603,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.068606676496731,190968.0947989707,0.4707285504552958,83173.26257297755,3.9271545639172416,-65626.94006293875,-0.8780082314025113,137540.14618060135,-1.9694735501611094,185030.37260818732,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,1.0139219356443758,55477.394253959625,5.287849153060471,-125770.07855945014,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.722406846003981,219532.4988730089,-0.1383272292263354,110679.244998077,sample,500
1280,2026-01-08T18:41:59.450857,46160.378463552115,46141.93649640613,46178.8204306981,7.990388189969149,-0.014203948361264306,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,4,0.946369417503818,9,0.5921431016266039,72688.63088195863,0.38852130330232737,82967.22738820945,0.6979327386215458,67847.6471289603,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.068606676496731,190968.0947989707,0.4707285504552958,83173.26257297755,3.7443520460510733,-57192.07789217487,-0.7132415357430142,129931.3261860915,-1.9694735501611094,185030.37260818732,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,0.8737729383413344,61944.14038755155,5.287849153060471,-125770.07855945014,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.584800040960406,213177.9789328596,-0.1383272292263354,110679.244998077,sample,500
1281,2026-01-08T18:41:59.451276,46369.02887846202,46344.899177045234,46393.1585798788,10.407680298860468,0.00915438316172613,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,0.35696271905369337,3,0.5008036996332678,76926.15424322677,0.38852130330232737,82967.22738820945,0.5529211772891498,74576.60701718475,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.068606676496731,190968.0947989707,0.4707285504552958,83173.26257297755,3.889363607383469,-63921.03778039932,-0.7132415357430142,129931.3261860915,-1.9694735501611094,185030.37260818732,0.5894598990932411,76139.6874374039,-1.403593312817994,161553.2234650708,0.8737729383413344,61944.14038755155,5.16723739733251,-120180.33890067137,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.49346063896707,208940.45557159148,-0.1383272292263354,110679.244998077,sample,500
1282,2026-01-08T18:41:59.451650,46360.01529539951,46344.899177045234,46375.1314137538,6.5211878201354665,-0.0005359613745089428,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,0.609119629538647,5,0.43671930688880384,79898.0763783219,0.38852130330232737,82967.22738820945,0.5529211772891498,74576.60701718475,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-2.068606676496731,190968.0947989707,0.4707285504552958,83173.26257297755,3.889363607383469,-63921.03778039932,-0.7132415357430142,129931.3261860915,-1.9694735501611094,185030.37260818732,0.5894598990932411,76139.6874374039,-1.3395089200735302,158581.3013299757,0.8737729383413344,61944.14038755155,5.16723739733251,-120180.33890067137,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.23958081445990229,114083.25823759993,-2.6815331567075598,217656.6574442475,-0.1383272292263354,110679.244998077,sample,500
1283,2026-01-08T18:41:59.452100,46356.99338745234,46344.899177045234,46369.08759785945,5.217857985751468,0.010085972754011593,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,6,1.4269051606256233,11,-0.06491879523060783,103160.91524822098,0.38852130330232737,82967.22738820945,0.5529211772891498,74576.60701718475,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9537722661135186,185643.32796466298,0.4707285504552958,83173.26257297755,4.066956970158168,-72156.95331728643,-0.9044153227529835,138791.25607036243,-1.9694735501611094,185030.37260818732,0.7180279071836928,70177.32916660464,-1.3395089200735302,158581.3013299757,0.8737729383413344,61944.14038755155,5.247879718203559,-123920.13712857636,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.3645544564174975,119875.14907391283,-2.6815331567075598,217656.6574442475,-0.1383272292263354,110679.244998077,sample,500
1284,2026-01-08T18:41:59.452526,46356.99338745234,46344.899177045234,46369.08759785945,5.217857985751468,0.018226371625727426,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,4,1.6608420637770345,15,-0.2786208944794992,113070.08660813929,0.38852130330232737,82967.22738820945,0.5529211772891498,74576.60701718475,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9537722661135186,185643.32796466298,0.5000531511183886,81813.50759605835,4.066956970158168,-72156.95331728643,-0.8362645891334005,135631.1687332976,-1.9897083540636291,185968.1525549169,0.7180279071836928,70177.32916660464,-1.3395089200735302,158581.3013299757,0.8737729383413344,61944.14038755155,5.364106483169775,-129309.46617451064,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.3645544564174975,119875.14907391283,-2.6815331567075598,217656.6574442475,-0.1383272292263354,110679.244998077,sample,500
1285,2026-01-08T18:41:59.452939,46608.08543927581,46592.21047108243,46623.960407469196,6.812109119593471,-0.009928806927673254,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,0.12780553359242522,2,-0.2786208944794992,113070.08660813929,0.38852130330232737,82967.22738820945,0.5529211772891498,74576.60701718475,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9537722661135186,185643.32796466298,0.5000531511183886,81813.50759605835,3.9990293392230973,-68994.31664104528,-0.8362645891334005,135631.1687332976,-1.9897083540636291,185968.1525549169,0.7180279071836928,70177.32916660464,-1.3395089200735302,158581.3013299757,0.8737729383413344,61944.14038755155,5.364106483169775,-129309.46617451064,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.3645544564174975,119875.14907391283,-2.741411059364914,220444.5075198899,-0.1383272292263354,110679.244998077,sample,500
1286,2026-01-08T18:41:59.453343,46609.368406176014,46594.77640488283,46623.960407469196,6.261402714587499,-0.014294833227534776,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,4,0.6033746945096778,6,0.0053070146873273605,99841.25770562413,0.38852130330232737,82967.22738820945,0.3612799255387239,83511.68115123444,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9368906967826115,139727.04487334038,-1.9537722661135186,185643.32796466298,0.5000531511183886,81813.50759605835,4.146243340742908,-75858.01641933003,-0.8362645891334005,135631.1687332976,-2.1536629525715862,193607.15971630145,0.7180279071836928,70177.32916660464,-1.3395089200735302,158581.3013299757,0.8737729383413344,61944.14038755155,5.364106483169775,-129309.46617451064,0.2775130235438866,87657.78593048708,0.5007380495146446,77334.19699912934,-0.3645544564174975,119875.14907391283,-2.6969838091342986,218373.13316412497,-0.2583005398852047,116269.0667392076,sample,500
